city_name,country,city_lat,city_lon,population,max_temp_raw,max_temp,cell_idx,time_idx,timestamp,lat,lon,continent
Guanhães,Brazil,-18.7800049,-42.9500247,23727,307.04962158203125,33.89962158203127,4532690,13965,1954-10-12T18:00:00.000000000,-18.804920196533203,316.9911499023437,South America
Southampton,United Kingdom,50.9000314,-1.3999768,384417,307.045654296875,33.89565429687502,626031,39820,1963-08-18T15:00:00.000000000,51.00175476074219,358.5509948730469,Europe
Mweka,Congo (Kinshasa),-4.8396155,21.5699906,50675,307.03912353515625,33.88912353515627,3645131,45579,1965-08-07T12:00:00.000000000,-4.885764598846436,21.55555534362793,Africa
Kirs,Russia,59.313833,52.2451725,11385,307.03814697265625,33.88814697265627,386536,57027,1969-07-08T12:00:00.000000000,59.3673095703125,52.3636360168457,Europe
Meander River,Canada,59.0332817,-117.6829824,200,307.03619384765625,33.88619384765627,396318,36487,1962-06-28T00:00:00.000000000,59.01581573486328,242.2921295166016,North America
Launceston,Australia,-41.4498356,147.1301818,72458,307.03179931640625,33.88179931640627,5636194,29472,1960-02-02T03:00:00.000000000,-41.51142120361328,147.06051635742188,Oceania
Xapeco,Brazil,-27.1000138,-52.6400275,160157,307.03173828125,33.88173828125002,4988183,653,1950-03-23T18:00:00.000000000,-27.170473098754883,307.3830871582031,South America
Bryansk,Russia,53.2599907,34.4299808,427236,307.0294494628906,33.87944946289065,556673,19291,1956-08-08T12:00:00.000000000,53.1810188293457,34.2613639831543,Europe
Koszalin,Poland,54.2,16.1833333,107450,307.0292663574219,33.8792663574219,529473,19267,1956-08-05T12:00:00.000000000,54.09490203857422,16.25242805480957,Europe
Kirovo-Chepetsk,Russia,58.5543703,50.0443766,90252,307.02801513671875,33.87801513671877,407916,13523,1954-08-18T12:00:00.000000000,58.52372360229492,50.1769905090332,Europe
Nabire,Indonesia,-3.3515409,135.5134232,43898,307.0269470214844,33.8769470214844,3538771,15232,1955-03-20T03:00:00.000000000,-3.339191436767578,135.54566955566406,Asia
Portsmouth,United Kingdom,50.8003475,-1.0800222,442252,307.0240173339844,33.8740173339844,630516,39820,1963-08-18T15:00:00.000000000,50.86116027832031,358.7165832519531,Europe
Combarbalá,Chile,-31.1800232,-70.9999921,5134,307.021484375,33.87148437500002,5186176,26245,1958-12-25T18:00:00.000000000,-31.17750358581543,288.9417419433594,South America
Tuban,Indonesia,-6.8995414,112.0499975,76242,307.0158386230469,33.8658386230469,3785633,22697,1957-10-08T06:00:00.000000000,-6.924428462982178,112.08263397216795,Asia
Azua,Dominican Republic,18.4539961,-70.7290016,59139,307.0141296386719,33.8641296386719,2090169,4797,1951-08-23T18:00:00.000000000,18.453426361083984,289.28570556640625,North America
Ghazni,Afghanistan,33.5633118,68.4178287,141000,307.0107421875,33.86074218750002,1304687,1531,1950-07-11T12:00:00.000000000,33.49736404418945,68.50247192382812,Asia
Bento Gonçalves,Brazil,-29.1694999,-51.5199667,94271,307.0096740722656,33.85967407226565,5087162,669,1950-03-25T18:00:00.000000000,-29.138839721679688,308.4827575683594,South America
Jihlava,Czechia,49.4003813,15.5833276,53921,307.0091857910156,33.85918579101565,674021,19324,1956-08-12T15:00:00.000000000,49.45518493652344,15.64543914794922,Europe
Al Qunfudhah,Saudi Arabia,19.1263635,41.0788773,157,307.00213623046875,33.85213623046877,2050734,7462,1952-07-21T21:00:00.000000000,19.08611488342285,41.0463981628418,Asia
Moscow,Russia,55.75411,37.613577,10452000,307.0007629394531,33.85076293945315,489229,19291,1956-08-08T12:00:00.000000000,55.50087738037109,38.0,Europe
Kipushi,Congo (Kinshasa),-11.7596065,27.2500057,113347,306.999267578125,33.84926757812502,4106915,11027,1953-10-10T12:00:00.000000000,-11.845342636108398,27.33870887756348,Africa
Cherbourg,France,49.6503919,-1.6499874,60991,306.9971618652344,33.8471618652344,671590,39835,1963-08-20T12:00:00.000000000,49.59577941894531,358.4455871582031,Europe
Luxembourg,Luxembourg,49.6116604,6.1300028,107260,306.99200439453125,33.84200439453127,664702,7604,1952-08-08T15:00:00.000000000,49.73637771606445,5.927209854125977,Europe
Arlon,Belgium,49.6833031,5.8167005,26179,306.99200439453125,33.84200439453127,664702,7604,1952-08-08T15:00:00.000000000,49.73637771606445,5.927209854125977,Europe
Sibu,Malaysia,2.3029718,111.8430334,203832,306.9849853515625,33.83498535156252,3124012,1897,1950-08-26T06:00:00.000000000,2.425307512283325,111.74400329589844,Asia
Bristol,United Kingdom,51.4499978,-2.5833155,553528,306.9794616699219,33.8294616699219,608247,39804,1963-08-16T15:00:00.000000000,51.56414794921875,357.2232360839844,Europe
Matsumoto,Japan,36.2404352,137.9700175,224926,306.979248046875,33.82924804687502,1179249,7593,1952-08-07T06:00:00.000000000,36.3093147277832,137.9296875,Asia
Gdańsk,Poland,54.3599752,18.6400402,740000,306.9754638671875,33.82546386718752,525379,7612,1952-08-09T15:00:00.000000000,54.23550033569336,18.77193069458008,Europe
Morelia,Mexico,19.7333808,-101.189493,644306,306.97540283203125,33.82540283203127,2008847,30278,1960-05-12T21:00:00.000000000,19.85940170288086,258.9520874023437,North America
Nyagan,Russia,62.1465283,65.3814249,52137,306.97027587890625,33.82027587890627,319451,57034,1969-07-09T09:00:00.000000000,62.17926025390625,65.4749984741211,Europe
Santa Rosa de Copán,Honduras,14.7699886,-88.7799921,35529,306.9684143066406,33.81841430664065,2308001,41814,1964-04-23T21:00:00.000000000,14.797890663146973,271.2569885253906,North America
Tunduru,Tanzania,-11.0895699,37.3700081,600,306.96759033203125,33.81759033203127,4062183,5483,1951-11-17T12:00:00.000000000,-11.14235496520996,37.32682037353516,Africa
Nasca,Peru,-14.8300134,-74.94001,23556,306.96258544921875,33.81258544921877,4298314,373,1950-02-16T18:00:00.000000000,-14.868189811706545,285.01397705078125,South America
Thiruvananthapuram,India,8.515520591980557,76.92519070332577,954000,306.9577331542969,33.8077331542969,2699118,15042,1955-02-24T09:00:00.000000000,8.61159896850586,76.98795318603516,Asia
Leicester,United Kingdom,52.6299774,-1.1332489,457983,306.95709228515625,33.80709228515627,577766,39828,1963-08-19T15:00:00.000000000,52.5483283996582,358.9944152832031,Europe
Telêmaco Borba,Brazil,-24.3299503,-50.6199958,58880,306.95654296875,33.80654296875002,4841381,25645,1958-10-11T18:00:00.000000000,-24.358522415161133,309.4349670410156,South America
Pucallpa,Peru,-8.3689091,-74.534996,310750,306.9546203613281,33.80462036132815,3881973,2173,1950-09-29T18:00:00.000000000,-8.330404281616211,285.3601989746094,South America
Nottingham,United Kingdom,52.941084202004,-1.1657063345433347,825600,306.9532775878906,33.80327758789065,564938,39828,1963-08-19T15:00:00.000000000,52.970123291015625,358.9830627441406,Europe
Guide,China,36.0450983,101.4241862,7642,306.9453125,33.79531250000002,1188169,10377,1953-07-21T06:00:00.000000000,36.098419189453125,101.43968963623048,Asia
Solwezi,Zambia,-12.1795809,26.39998,65000,306.9427490234375,33.79274902343752,4129182,11027,1953-10-10T12:00:00.000000000,-12.196836471557615,26.408641815185547,Africa
Ebolowa,Cameroon,2.9000155,11.1500065,87875,306.93963623046875,33.78963623046877,3087726,17988,1956-02-27T15:00:00.000000000,2.917398929595948,11.150442123413086,Africa
Sikonge,Tanzania,-5.6295414,32.7700305,27113,306.9380798339844,33.7880798339844,3698518,5251,1951-10-19T12:00:00.000000000,-5.659050941467285,32.74086380004883,Africa
Eldikan,Russia,60.8000214,135.1833142,1516,306.933837890625,33.78383789062502,352551,51377,1967-08-02T06:00:00.000000000,60.773284912109375,135.2142791748047,Europe
Jaguaquara,Brazil,-13.5299894,-39.9699998,41498,306.91943359375,33.76943359375002,4212123,11724,1954-01-05T15:00:00.000000000,-13.462214469909668,320.0640563964844,South America
Zhigansk,Russia,66.7697087,123.3711153,3237,306.9137268066406,33.76372680664065,222862,45297,1965-07-03T06:00:00.000000000,66.81897735595703,123.41316986083984,Europe
Sukhumi,Georgia,43.0200214,41.0200179,81546,306.91217041015625,33.76217041015627,902091,22363,1957-08-27T12:00:00.000000000,43.0579948425293,41.11606979370117,Asia
Waku Kungo,Angola,-11.3595276,15.1199967,12069,306.912109375,33.76210937500002,4075404,3388,1951-02-28T15:00:00.000000000,-11.353251457214355,15.06678581237793,Africa
Moroto,Uganda,2.5403475,34.6399939,371,306.91168212890625,33.76168212890627,3117944,387,1950-02-18T12:00:00.000000000,2.4956061840057373,34.587669372558594,Africa
Itambé,Brazil,-15.2396008,-40.6299854,23558,306.9102478027344,33.7602478027344,4320126,16965,1955-10-22T18:00:00.000000000,-15.219683647155762,319.38201904296875,South America
Kinkala,Congo (Brazzaville),-4.3559999,14.7619986,13882,306.9100341796875,33.76003417968752,3606016,5043,1951-09-23T12:00:00.000000000,-4.323374271392822,14.717906951904297,Africa
Ambatondrazaka,Madagascar,-17.8328792,48.4166723,43134,306.90777587890625,33.75777587890627,4472290,20034,1956-11-09T09:00:00.000000000,-17.820737838745117,48.36081314086914,Africa
Blitar,Indonesia,-8.0695992,112.1499914,132416,306.9061279296875,33.75612792968752,3856354,37337,1962-10-12T06:00:00.000000000,-7.978910446166992,112.05806732177734,Asia
Villa Unión,Mexico,23.1999909,-106.2300381,15443,306.8994140625,33.74941406250002,1820974,56325,1969-04-11T18:00:00.000000000,23.23374366760254,253.77359008789065,North America
Nice,France,43.7169636,7.2630781,927000,306.8978576660156,33.74785766601565,872533,19332,1956-08-13T15:00:00.000000000,43.83128356933594,7.216339111328125,Europe
Springs,South Africa,-26.2695735,28.430037,236083,306.8961486816406,33.74614868164065,4945626,5739,1951-12-19T12:00:00.000000000,-26.397188186645508,28.31683158874512,Africa
Balakhna,Russia,56.494341,43.5943827,63083,306.8953857421875,33.74538574218752,460033,13515,1954-08-17T12:00:00.000000000,56.55535888671875,43.6875,Europe
Bella Bella,Canada,52.1484048,-128.1172809,1400,306.8930053710937,33.74300537109377,587801,36462,1962-06-24T21:00:00.000000000,52.19683456420898,231.9741668701172,North America
Saurimo,Angola,-9.6595797,20.3900109,41316,306.89166259765625,33.74166259765627,3961876,4827,1951-08-27T12:00:00.000000000,-9.595782279968262,20.383275985717773,Africa
Klintsy,Russia,52.7652405,32.2448429,66336,306.8882141113281,33.73821411132815,567263,19291,1956-08-08T12:00:00.000000000,52.82952499389648,32.251407623291016,Europe
Rivas,Nicaragua,11.4403727,-85.8199919,31941,306.8880310058594,33.7380310058594,2514415,3654,1951-04-02T21:00:00.000000000,11.49384880065918,274.1748352050781,North America
Nefteyugansk,Russia,61.092018157697126,72.60800793108787,112632,306.8877868652344,33.7377868652344,343914,57043,1969-07-10T12:00:00.000000000,61.124778747558594,72.4337387084961,Europe
Tanga,Tanzania,-5.0700407,39.0900065,224876,306.8848876953125,33.73488769531252,3650226,14770,1955-01-21T09:00:00.000000000,-4.956063270568848,38.99505615234375,Africa
Lagos de Moreno,Mexico,21.3704126,-101.9299905,94127,306.8749389648437,33.72493896484377,1925533,30278,1960-05-12T21:00:00.000000000,21.335676193237305,258.0733947753906,North America
St.  Petersburg,Russia,59.9409604,30.3140742,4553000,306.870361328125,33.72036132812502,374217,10459,1953-07-31T12:00:00.000000000,59.85940170288086,30.138568878173828,Europe
Benoni,South Africa,-26.147635,28.3279939,2986000,306.8699035644531,33.71990356445315,4941985,5739,1951-12-19T12:00:00.000000000,-26.326889038085938,28.186813354492188,Africa
Tournavista,Peru,-8.9321822,-74.7052181,511,306.8695983886719,33.7195983886719,3923776,22349,1957-08-25T18:00:00.000000000,-8.963092803955078,285.3241271972656,South America
Mpanda,Tanzania,-6.3595744,31.0500321,73338,306.8668212890625,33.71682128906252,3746471,51883,1967-10-04T12:00:00.000000000,-6.362038612365723,30.979900360107425,Africa
Terbyas,Russia,64.3760822,120.5468949,10,306.865478515625,33.71547851562502,270565,45289,1965-07-02T06:00:00.000000000,64.42881774902344,120.5706558227539,Europe
Hios,Greece,38.3681089,26.1358101,26891,306.8646545410156,33.71465454101565,1090938,13029,1954-06-17T18:00:00.000000000,38.34797668457031,26.06224632263184,Europe
Babruysk,Belarus,53.1265621,29.1927811,220517,306.8626708984375,33.71267089843752,560873,7627,1952-08-11T12:00:00.000000000,53.04042053222656,29.37735939025879,Europe
Chibia,Angola,-15.1896297,13.6900065,1411,306.8583068847656,33.70830688476565,4316499,25659,1958-10-13T12:00:00.000000000,-15.219683647155762,13.735955238342283,Africa
Barbacena,Brazil,-21.220011,-43.7700004,122211,306.8571472167969,33.7071472167969,4664696,13997,1954-10-16T18:00:00.000000000,-21.124780654907227,316.0975646972656,South America
Kotelnich,Russia,58.3041272,48.3137329,28431,306.8544006347656,33.70440063476565,415165,13515,1954-08-17T12:00:00.000000000,58.24253082275391,48.355262756347656,Europe
Kaniama,Congo (Kinshasa),-7.5696297,24.1700386,36481,306.846435546875,33.69643554687502,3827024,4107,1951-05-29T12:00:00.000000000,-7.557117462158203,24.16312599182129,Africa
Franceville,Gabon,-1.6332995,13.5832946,42967,306.84637451171875,33.69637451171877,3412099,387,1950-02-18T12:00:00.000000000,-1.5817222595214844,13.621235847473145,Africa
Gilgit,Pakistan,35.9170958,74.300002,216760,306.8455810546875,33.69558105468752,1194110,10338,1953-07-16T09:00:00.000000000,35.957820892333984,74.28202056884766,Asia
Mendefera,Eritrea,14.8859764,38.8163281,257390,306.84552001953125,33.69552001953127,2300936,619,1950-03-19T12:00:00.000000000,14.868189811706545,38.91891860961914,Africa
Laryak,Russia,61.1011916,80.25137,10,306.84521484375,33.69521484375002,345611,51170,1967-07-07T09:00:00.000000000,61.05447769165039,80.26441955566406,Europe
Zhongli,Taiwan,24.9650252,121.2167765,1632616,306.8435974121094,33.6935974121094,1736598,1961,1950-09-03T06:00:00.000000000,24.78031539916992,121.09442138671876,Asia
Hsinchu,Taiwan,24.8167914,120.9767395,750000,306.8435974121094,33.6935974121094,1736598,1961,1950-09-03T06:00:00.000000000,24.78031539916992,121.09442138671876,Asia
Zhubei,Taiwan,24.8333333,121.0119444,200000,306.8435974121094,33.6935974121094,1736598,1961,1950-09-03T06:00:00.000000000,24.78031539916992,121.09442138671876,Asia
Requena,Peru,-5.0696273,-73.9099954,18000,306.8429260253906,33.69292602539065,3658411,44109,1965-02-04T18:00:00.000000000,-5.02636194229126,286.0263671875,South America
Sfintu-Gheorghe,Romania,45.8679961,25.7930015,60677,306.84246826171875,33.69246826171877,800253,19339,1956-08-14T12:00:00.000000000,45.79964828491211,25.734596252441406,Europe
Lillooet,Canada,50.6837138,-121.9332656,2893,306.841552734375,33.69155273437502,634261,16270,1955-07-27T21:00:00.000000000,50.72056198120117,238.0284118652344,North America
Dila,Ethiopia,6.4104214,38.3100024,47021,306.8413391113281,33.69133911132815,2844579,21059,1957-03-17T12:00:00.000000000,6.432337284088135,38.24811553955078,Africa
Bern,Switzerland,46.9166828,7.4669755,275329,306.8406982421875,33.69069824218752,757690,1708,1950-08-02T15:00:00.000000000,46.994728088378906,7.305194854736328,Europe
