city_name,country,city_lat,city_lon,population,max_precip_raw,max_precip,cell_idx,time_idx,timestamp,lat,lon,continent
Dillon,United States of America,45.2156755,-112.6839852,4463,0.0100955674424767,10.09556744247675,822201,53886,1968-06-10T21:00:00.000000000,45.23725891113281,247.25428771972656,North America
Nuussuaq,Greenland,74.1209687,-57.0673605,204,0.0100909918546676,10.090991854667664,106998,16241,1955-07-24T06:00:00.000000000,74.05975341796875,303.11688232421875,North America
Grise Fiord,Canada,76.4416506,-82.9499862,23,0.0100830737501382,10.083073750138285,78581,19323,1956-08-12T12:00:00.000000000,76.37960815429688,276.81817626953125,North America
Tanta,Egypt,30.7904319,31.0000093,404901,0.0100645804777741,10.064580477774143,1436765,5732,1951-12-18T15:00:00.000000000,30.68541145324707,31.096698760986328,Africa
Qasigiannguit,Greenland,68.8192701,-51.1785185,1341,0.0100559908896684,10.055990889668465,186446,24936,1958-07-15T03:00:00.000000000,68.8576431274414,308.6557312011719,North America
Capitan Arturo Prat Station,Antarctica,-62.4995068,-59.6833185,41,0.0099998628720641,9.999862872064114,6288198,8153,1952-10-16T06:00:00.000000000,-62.53075408935547,300.3038024902344,Antarctica
Koneurgench,Turkmenistan,42.3166535,59.1666621,31400,0.0099882017821073,9.988201782107351,929292,41981,1964-05-14T18:00:00.000000000,42.35500717163086,59.120235443115234,Asia
Zhangaozen,Kazakhstan,43.3003919,52.8000223,8895,0.00998105853796,9.981058537960052,891464,35771,1962-03-30T12:00:00.000000000,43.33919143676758,52.81437301635742,Asia
Zaranj,Afghanistan,31.1120011,61.8869975,49851,0.0099712451919913,9.97124519199133,1416783,2485,1950-11-07T18:00:00.000000000,31.10720443725586,61.88836288452149,Asia
Naryn,Kyrgyzstan,41.426346,75.9910616,52300,0.0099618844687938,9.961884468793867,965207,39309,1963-06-15T18:00:00.000000000,41.44112396240234,76.01438903808594,Asia
Al Hillah,Iraq,32.4721381,44.4217224,594605,0.0099289724603295,9.928972460329533,1346804,56269,1969-04-04T18:00:00.000000000,32.58348083496094,44.28745269775391,Asia
Ereğli,Turkey,37.5062752,34.0516577,92117,0.0098957968875765,9.89579688757658,1126744,40261,1963-10-12T18:00:00.000000000,37.50439453125,34.03462219238281,Asia
Arctic Bay,Canada,73.0333057,-85.1666209,604,0.0098861400038003,9.886140003800392,120268,45425,1965-07-19T06:00:00.000000000,73.07556915283203,274.7755126953125,North America
Aqtau,Kazakhstan,43.6231887,51.2365002,4479,0.0098844915628433,9.884491562843325,878149,48765,1966-09-09T18:00:00.000000000,43.6906852722168,51.17647171020508,Asia
Gyangze,China,28.9500016,89.6333296,10000,0.0098788635805249,9.87886358052492,1523342,18889,1956-06-19T06:00:00.000000000,28.927942276000977,89.69071960449219,Asia
Qomsheh,Iran,32.0114944,51.859718,118301,0.0098684933036565,9.868493303656578,1373262,33013,1961-04-19T18:00:00.000000000,32.021087646484375,51.89384841918945,Asia
Udachny,Russia,66.4231665,112.3965397,15266,0.0098590366542339,9.859036654233932,229547,13280,1954-07-19T03:00:00.000000000,66.46748352050781,112.30088806152344,Europe
