start,end,duration_hours,mean_cf,min_cf,mean_cf_ma,mean_solar_cf,mean_wind_cf,severity,year
1979-12-07 11:00:00,1979-12-09 00:00:00,38,0.0457654962978114,0.0143140304200351,0.0496651623664482,0.0262151714414358,0.0724334361705374,0.5409111406831653,1979
1981-01-10 02:00:00,1981-01-11 13:00:00,36,0.0455583140063064,0.0128550130203366,0.0489439188176961,0.0366239137947559,0.0577454268932342,0.5199006957729687,1981
1980-01-01 20:00:00,1980-01-04 00:00:00,53,0.050366665537702,0.0230620388276875,0.0548258669888667,0.0292008314281702,0.0792382494249242,0.5105667265017928,1980
1980-09-23 13:00:00,1980-09-25 09:00:00,45,0.049256494027866,0.0002944704007823,0.0572604734641625,0.0743101090192794,0.0150817018794886,0.4834577687460274,1980
1981-01-06 10:00:00,1981-01-08 03:00:00,42,0.0488044177127333,0.0025782200521789,0.0512677947054782,0.037315659224987,0.0644758494293436,0.4702144560652005,1981
1980-12-07 04:00:00,1980-12-08 04:00:00,25,0.0418109810918092,0.0122796254921704,0.0512620669836682,0.0366735011339187,0.0488188443507285,0.4547254727047694,1980
1982-02-14 10:00:00,1982-02-16 04:00:00,43,0.0501568366692314,0.0012015423809643,0.0516677333622239,0.0570661239326,0.0407321031423325,0.4232560232230457,1982
1979-11-13 17:00:00,1979-11-16 13:00:00,69,0.0542811940302836,0.0189731826782226,0.0572258445368627,0.0340547859668731,0.081871360857436,0.3945976119104305,1979
1981-12-11 04:00:00,1981-12-12 09:00:00,30,0.0474875704048068,0.0305953863326576,0.0555786830233896,0.0187611188739538,0.0866723461671078,0.3753728878557957,1981
1997-02-01 01:00:00,1997-02-03 04:00:00,52,0.0530943936171589,0.0071538265496492,0.0549716511924315,0.0645694658160209,0.0374416351476882,0.3590915319077329,1997
1980-11-08 00:00:00,1980-11-10 13:00:00,62,0.0548178796906062,0.0037289552112644,0.055031628523215,0.0596613474190235,0.0482110616533046,0.3212914591824113,1980
